CRIME_YEAR,CRIME_STATE,CRIME_CITY,CRIME_CITY_LATTITUDE,CRIME_CITY_LONGTITUDE,CRIME_TYPE,NUMBER_OF_CRIME_IN_THE_CRIME_TYPE
2008,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,THEFT,460
2008,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,RIOTS,4
2008,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CRIMINAL BREACH OF TRUST,7
2008,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CHEATING,93
2008,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,COUNTERFIETING,5
2008,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,HURT/GREVIOUS HURT,1062
2008,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,DOWRY DEATHS,3
2008,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,115
2008,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CAUSING DEATH BY NEGLIGENCE,318
2008,TAMIL NADU,VELLORE,12.9349,79.1468,MURDER,74
2008,TAMIL NADU,VELLORE,12.9349,79.1468,ATTEMPT TO MURDER,33
2008,TAMIL NADU,VELLORE,12.9349,79.1468,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,4
2008,TAMIL NADU,VELLORE,12.9349,79.1468,RAPE,21
2008,TAMIL NADU,VELLORE,12.9349,79.1468,OTHER RAPE,21
2008,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING & ABDUCTION,53
2008,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,52
2008,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING AND ABDUCTION OF OTHERS,1
2008,TAMIL NADU,VELLORE,12.9349,79.1468,DACOITY,2
2008,TAMIL NADU,VELLORE,12.9349,79.1468,ROBBERY,8
2008,TAMIL NADU,VELLORE,12.9349,79.1468,BURGLARY,139
2008,TAMIL NADU,VELLORE,12.9349,79.1468,THEFT,422
2008,TAMIL NADU,VELLORE,12.9349,79.1468,RIOTS,14
2008,TAMIL NADU,VELLORE,12.9349,79.1468,CRIMINAL BREACH OF TRUST,6
2008,TAMIL NADU,VELLORE,12.9349,79.1468,CHEATING,58
2008,TAMIL NADU,VELLORE,12.9349,79.1468,COUNTERFIETING,57
2008,TAMIL NADU,VELLORE,12.9349,79.1468,HURT/GREVIOUS HURT,621
2008,TAMIL NADU,VELLORE,12.9349,79.1468,DOWRY DEATHS,7
2008,TAMIL NADU,VELLORE,12.9349,79.1468,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,25
2008,TAMIL NADU,VELLORE,12.9349,79.1468,CAUSING DEATH BY NEGLIGENCE,678
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,MURDER,96
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,ATTEMPT TO MURDER,175
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,RAPE,39
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,OTHER RAPE,39
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING & ABDUCTION,42
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,37
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING AND ABDUCTION OF OTHERS,5
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,DACOITY,7
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,ROBBERY,84
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,BURGLARY,398
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,THEFT,1716
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,RIOTS,70
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,CRIMINAL BREACH OF TRUST,46
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,CHEATING,350
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,COUNTERFIETING,42
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,HURT/GREVIOUS HURT,735
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,DOWRY DEATHS,19
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,42
2009,TAMIL NADU,CHENNAI,13.0826,80.2707,CAUSING DEATH BY NEGLIGENCE,602
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,MURDER,48
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,ATTEMPT TO MURDER,39
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,RAPE,7
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,OTHER RAPE,7
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,KIDNAPPING & ABDUCTION,31
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,24
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,KIDNAPPING AND ABDUCTION OF OTHERS,7
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,DACOITY,8
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,ROBBERY,52
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,BURGLARY,163
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,THEFT,508
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,RIOTS,134
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,CRIMINAL BREACH OF TRUST,8
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,CHEATING,60
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,COUNTERFIETING,2
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,HURT/GREVIOUS HURT,428
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,DOWRY DEATHS,4
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,41
2009,TAMIL NADU,COIMBATORE,11.0168,76.9558,CAUSING DEATH BY NEGLIGENCE,583
2009,TAMIL NADU,SALEM,11.6643,78.146,MURDER,48
2009,TAMIL NADU,SALEM,11.6643,78.146,ATTEMPT TO MURDER,68
2009,TAMIL NADU,SALEM,11.6643,78.146,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1
2009,TAMIL NADU,SALEM,11.6643,78.146,RAPE,32
2009,TAMIL NADU,SALEM,11.6643,78.146,OTHER RAPE,32
2009,TAMIL NADU,SALEM,11.6643,78.146,KIDNAPPING & ABDUCTION,91
2009,TAMIL NADU,SALEM,11.6643,78.146,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,81
2009,TAMIL NADU,SALEM,11.6643,78.146,KIDNAPPING AND ABDUCTION OF OTHERS,10
2009,TAMIL NADU,SALEM,11.6643,78.146,DACOITY,2
2009,TAMIL NADU,SALEM,11.6643,78.146,ROBBERY,20
2009,TAMIL NADU,SALEM,11.6643,78.146,BURGLARY,73
2009,TAMIL NADU,SALEM,11.6643,78.146,THEFT,215
2009,TAMIL NADU,SALEM,11.6643,78.146,RIOTS,194
2009,TAMIL NADU,SALEM,11.6643,78.146,CRIMINAL BREACH OF TRUST,0
2009,TAMIL NADU,SALEM,11.6643,78.146,CHEATING,33
2009,TAMIL NADU,SALEM,11.6643,78.146,COUNTERFIETING,3
2009,TAMIL NADU,SALEM,11.6643,78.146,HURT/GREVIOUS HURT,1458
2009,TAMIL NADU,SALEM,11.6643,78.146,DOWRY DEATHS,3
2009,TAMIL NADU,SALEM,11.6643,78.146,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,90
2009,TAMIL NADU,SALEM,11.6643,78.146,CAUSING DEATH BY NEGLIGENCE,445
2009,TAMIL NADU,MADURAI,9.9252,78.1198,MURDER,68
2009,TAMIL NADU,MADURAI,9.9252,78.1198,ATTEMPT TO MURDER,82
2009,TAMIL NADU,MADURAI,9.9252,78.1198,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1
2009,TAMIL NADU,MADURAI,9.9252,78.1198,RAPE,18
2009,TAMIL NADU,MADURAI,9.9252,78.1198,OTHER RAPE,18
2009,TAMIL NADU,MADURAI,9.9252,78.1198,KIDNAPPING & ABDUCTION,49
2009,TAMIL NADU,MADURAI,9.9252,78.1198,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,39
2009,TAMIL NADU,MADURAI,9.9252,78.1198,KIDNAPPING AND ABDUCTION OF OTHERS,10
2009,TAMIL NADU,MADURAI,9.9252,78.1198,DACOITY,2
2009,TAMIL NADU,MADURAI,9.9252,78.1198,ROBBERY,77
2009,TAMIL NADU,MADURAI,9.9252,78.1198,BURGLARY,119
2009,TAMIL NADU,MADURAI,9.9252,78.1198,THEFT,341
2009,TAMIL NADU,MADURAI,9.9252,78.1198,RIOTS,179
2009,TAMIL NADU,MADURAI,9.9252,78.1198,CRIMINAL BREACH OF TRUST,4
2009,TAMIL NADU,MADURAI,9.9252,78.1198,CHEATING,134
2009,TAMIL NADU,MADURAI,9.9252,78.1198,COUNTERFIETING,1
2009,TAMIL NADU,MADURAI,9.9252,78.1198,HURT/GREVIOUS HURT,606
2009,TAMIL NADU,MADURAI,9.9252,78.1198,DOWRY DEATHS,9
2009,TAMIL NADU,MADURAI,9.9252,78.1198,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,75
2009,TAMIL NADU,MADURAI,9.9252,78.1198,CAUSING DEATH BY NEGLIGENCE,451
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,MURDER,95
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,ATTEMPT TO MURDER,207
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,RAPE,44
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,OTHER RAPE,44
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,KIDNAPPING & ABDUCTION,66
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,55
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,KIDNAPPING AND ABDUCTION OF OTHERS,11
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,DACOITY,4
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,ROBBERY,94
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,BURGLARY,227
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,THEFT,520
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,RIOTS,2
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CRIMINAL BREACH OF TRUST,3
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CHEATING,63
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,COUNTERFIETING,3
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,HURT/GREVIOUS HURT,1017
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,DOWRY DEATHS,5
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,91
2009,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CAUSING DEATH BY NEGLIGENCE,341
2009,TAMIL NADU,VELLORE,12.9349,79.1468,MURDER,81
2009,TAMIL NADU,VELLORE,12.9349,79.1468,ATTEMPT TO MURDER,44
2009,TAMIL NADU,VELLORE,12.9349,79.1468,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2
2009,TAMIL NADU,VELLORE,12.9349,79.1468,RAPE,18
2009,TAMIL NADU,VELLORE,12.9349,79.1468,OTHER RAPE,18
2009,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING & ABDUCTION,46
2009,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,40
2009,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING AND ABDUCTION OF OTHERS,6
2009,TAMIL NADU,VELLORE,12.9349,79.1468,DACOITY,3
2009,TAMIL NADU,VELLORE,12.9349,79.1468,ROBBERY,14
2009,TAMIL NADU,VELLORE,12.9349,79.1468,BURGLARY,111
2009,TAMIL NADU,VELLORE,12.9349,79.1468,THEFT,448
2009,TAMIL NADU,VELLORE,12.9349,79.1468,RIOTS,11
2009,TAMIL NADU,VELLORE,12.9349,79.1468,CRIMINAL BREACH OF TRUST,3
2009,TAMIL NADU,VELLORE,12.9349,79.1468,CHEATING,25
2009,TAMIL NADU,VELLORE,12.9349,79.1468,COUNTERFIETING,41
2009,TAMIL NADU,VELLORE,12.9349,79.1468,HURT/GREVIOUS HURT,560
2009,TAMIL NADU,VELLORE,12.9349,79.1468,DOWRY DEATHS,10
2009,TAMIL NADU,VELLORE,12.9349,79.1468,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,21
2009,TAMIL NADU,VELLORE,12.9349,79.1468,CAUSING DEATH BY NEGLIGENCE,741
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,MURDER,103
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,ATTEMPT TO MURDER,158
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,RAPE,47
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,OTHER RAPE,47
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING & ABDUCTION,47
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,30
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING AND ABDUCTION OF OTHERS,17
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,DACOITY,2
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,ROBBERY,74
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,BURGLARY,383
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,THEFT,1540
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,RIOTS,60
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,CRIMINAL BREACH OF TRUST,21
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,CHEATING,524
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,COUNTERFIETING,72
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,HURT/GREVIOUS HURT,773
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,DOWRY DEATHS,16
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,45
2010,TAMIL NADU,CHENNAI,13.0826,80.2707,CAUSING DEATH BY NEGLIGENCE,604
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,MURDER,41
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,ATTEMPT TO MURDER,50
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,RAPE,13
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,OTHER RAPE,13
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,KIDNAPPING & ABDUCTION,62
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,53
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,KIDNAPPING AND ABDUCTION OF OTHERS,9
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,DACOITY,11
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,ROBBERY,78
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,BURGLARY,188
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,THEFT,425
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,RIOTS,83
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,CRIMINAL BREACH OF TRUST,0
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,CHEATING,51
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,COUNTERFIETING,1
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,HURT/GREVIOUS HURT,440
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,DOWRY DEATHS,1
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,39
2010,TAMIL NADU,COIMBATORE,11.0168,76.9558,CAUSING DEATH BY NEGLIGENCE,643
2010,TAMIL NADU,SALEM,11.6643,78.146,MURDER,81
2010,TAMIL NADU,SALEM,11.6643,78.146,ATTEMPT TO MURDER,62
2010,TAMIL NADU,SALEM,11.6643,78.146,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,6
2010,TAMIL NADU,SALEM,11.6643,78.146,RAPE,53
2010,TAMIL NADU,SALEM,11.6643,78.146,OTHER RAPE,53
2010,TAMIL NADU,SALEM,11.6643,78.146,KIDNAPPING & ABDUCTION,140
2010,TAMIL NADU,SALEM,11.6643,78.146,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,137
2010,TAMIL NADU,SALEM,11.6643,78.146,KIDNAPPING AND ABDUCTION OF OTHERS,3
2010,TAMIL NADU,SALEM,11.6643,78.146,DACOITY,9
2010,TAMIL NADU,SALEM,11.6643,78.146,ROBBERY,42
2010,TAMIL NADU,SALEM,11.6643,78.146,BURGLARY,110
2010,TAMIL NADU,SALEM,11.6643,78.146,THEFT,221
2010,TAMIL NADU,SALEM,11.6643,78.146,RIOTS,281
2010,TAMIL NADU,SALEM,11.6643,78.146,CRIMINAL BREACH OF TRUST,1
2010,TAMIL NADU,SALEM,11.6643,78.146,CHEATING,42
2010,TAMIL NADU,SALEM,11.6643,78.146,COUNTERFIETING,2
2010,TAMIL NADU,SALEM,11.6643,78.146,HURT/GREVIOUS HURT,2665
2010,TAMIL NADU,SALEM,11.6643,78.146,DOWRY DEATHS,4
2010,TAMIL NADU,SALEM,11.6643,78.146,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,165
2010,TAMIL NADU,SALEM,11.6643,78.146,CAUSING DEATH BY NEGLIGENCE,541
2010,TAMIL NADU,MADURAI,9.9252,78.1198,MURDER,59
2010,TAMIL NADU,MADURAI,9.9252,78.1198,ATTEMPT TO MURDER,78
2010,TAMIL NADU,MADURAI,9.9252,78.1198,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1
2010,TAMIL NADU,MADURAI,9.9252,78.1198,RAPE,17
2010,TAMIL NADU,MADURAI,9.9252,78.1198,OTHER RAPE,17
2010,TAMIL NADU,MADURAI,9.9252,78.1198,KIDNAPPING & ABDUCTION,58
2010,TAMIL NADU,MADURAI,9.9252,78.1198,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,41
2010,TAMIL NADU,MADURAI,9.9252,78.1198,KIDNAPPING AND ABDUCTION OF OTHERS,17
2010,TAMIL NADU,MADURAI,9.9252,78.1198,DACOITY,2
2010,TAMIL NADU,MADURAI,9.9252,78.1198,ROBBERY,95
2010,TAMIL NADU,MADURAI,9.9252,78.1198,BURGLARY,160
2010,TAMIL NADU,MADURAI,9.9252,78.1198,THEFT,348
2010,TAMIL NADU,MADURAI,9.9252,78.1198,RIOTS,168
2010,TAMIL NADU,MADURAI,9.9252,78.1198,CRIMINAL BREACH OF TRUST,14
2010,TAMIL NADU,MADURAI,9.9252,78.1198,CHEATING,123
2010,TAMIL NADU,MADURAI,9.9252,78.1198,COUNTERFIETING,2
2010,TAMIL NADU,MADURAI,9.9252,78.1198,HURT/GREVIOUS HURT,586
2010,TAMIL NADU,MADURAI,9.9252,78.1198,DOWRY DEATHS,14
2010,TAMIL NADU,MADURAI,9.9252,78.1198,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,62
2010,TAMIL NADU,MADURAI,9.9252,78.1198,CAUSING DEATH BY NEGLIGENCE,550
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,MURDER,83
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,ATTEMPT TO MURDER,215
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,3
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,RAPE,48
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,OTHER RAPE,48
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,KIDNAPPING & ABDUCTION,65
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,58
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,KIDNAPPING AND ABDUCTION OF OTHERS,7
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,DACOITY,2
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,ROBBERY,77
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,BURGLARY,195
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,THEFT,445
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,RIOTS,4
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CRIMINAL BREACH OF TRUST,4
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CHEATING,129
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,COUNTERFIETING,7
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,HURT/GREVIOUS HURT,1012
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,DOWRY DEATHS,3
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,88
2010,TAMIL NADU,THIRUNELVELI,8.7412,77.6946,CAUSING DEATH BY NEGLIGENCE,409
2010,TAMIL NADU,VELLORE,12.9349,79.1468,MURDER,82
2010,TAMIL NADU,VELLORE,12.9349,79.1468,ATTEMPT TO MURDER,56
2010,TAMIL NADU,VELLORE,12.9349,79.1468,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,2
2010,TAMIL NADU,VELLORE,12.9349,79.1468,RAPE,30
2010,TAMIL NADU,VELLORE,12.9349,79.1468,OTHER RAPE,30
2010,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING & ABDUCTION,68
2010,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,56
2010,TAMIL NADU,VELLORE,12.9349,79.1468,KIDNAPPING AND ABDUCTION OF OTHERS,12
2010,TAMIL NADU,VELLORE,12.9349,79.1468,DACOITY,1
2010,TAMIL NADU,VELLORE,12.9349,79.1468,ROBBERY,33
2010,TAMIL NADU,VELLORE,12.9349,79.1468,BURGLARY,208
2010,TAMIL NADU,VELLORE,12.9349,79.1468,THEFT,656
2010,TAMIL NADU,VELLORE,12.9349,79.1468,RIOTS,5
2010,TAMIL NADU,VELLORE,12.9349,79.1468,CRIMINAL BREACH OF TRUST,8
2010,TAMIL NADU,VELLORE,12.9349,79.1468,CHEATING,42
2010,TAMIL NADU,VELLORE,12.9349,79.1468,COUNTERFIETING,31
2010,TAMIL NADU,VELLORE,12.9349,79.1468,HURT/GREVIOUS HURT,758
2010,TAMIL NADU,VELLORE,12.9349,79.1468,DOWRY DEATHS,8
2010,TAMIL NADU,VELLORE,12.9349,79.1468,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,28
2010,TAMIL NADU,VELLORE,12.9349,79.1468,CAUSING DEATH BY NEGLIGENCE,752
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,MURDER,168
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,ATTEMPT TO MURDER,332
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,1
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,RAPE,76
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,OTHER RAPE,76
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING & ABDUCTION,56
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,41
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,KIDNAPPING AND ABDUCTION OF OTHERS,15
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,DACOITY,3
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,ROBBERY,219
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,BURGLARY,766
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,THEFT,2866
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,RIOTS,160
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,CRIMINAL BREACH OF TRUST,22
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,CHEATING,767
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,COUNTERFIETING,99
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,HURT/GREVIOUS HURT,1466
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,DOWRY DEATHS,20
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,73
2011,TAMIL NADU,CHENNAI,13.0826,80.2707,CAUSING DEATH BY NEGLIGENCE,1431
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,MURDER,39
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,ATTEMPT TO MURDER,31
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER,0
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,RAPE,5
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,OTHER RAPE,5
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,KIDNAPPING & ABDUCTION,48
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,29
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,KIDNAPPING AND ABDUCTION OF OTHERS,19
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,DACOITY,4
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,ROBBERY,112
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,BURGLARY,166
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,THEFT,402
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,RIOTS,78
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,CRIMINAL BREACH OF TRUST,9
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,CHEATING,51
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,COUNTERFIETING,11
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,HURT/GREVIOUS HURT,464
2011,TAMIL NADU,COIMBATORE,11.0168,76.9558,DOWRY DEATHS,1
